[Header]
Data File Name	C:\GCMSsolution\Data\Project1\Campbell RMBL Data\Drought-net 2025\blank_9192025_02.qgd
Output Date	9/19/2025
Output Time	8:26:27 PM

[File Information]
Type	Data File
Generated	9/19/2025 7:44:45 PM
Generated by	Admin
Modified	9/19/2025 8:26:26 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Analyzed	9/19/2025 7:56:34 PM
Type	Unknown
Level	1
Sample Name	blank
Sample ID	
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	1
Injection Count	1
Bar Code	

[Option Information]
Markes method	Markes Ipo
Markes vial	

[Original Files]
Data File	C:\GCMSsolution\Data\Project1\Campbell RMBL Data\Drought-net 2025\blank_9192025_02.qgd
Method File	C:\GCMSsolution\Data\Project1\RMBL Methods\DB5 10deg method.qgm
Batch File	C:\GCMSsolution\Data\Project1\Campbell RMBL Data\Drought-net 2025\JB_2025_250919b.qgb
Report Format File	
Tuning File	C:\GCMSsolution\System\Tune1\06142025fil1.qgt

[File Description]
Janelle Bohey sampled 19 July 2024

[MC Peak Table]
# of Peaks	399
Mass	TIC
Peak#	Ret.Time	Proc.From	Proc.To	Mass	Area	Height	A/H	Conc.	Mark	Name	Ret. Index
265	15	82	629 - 78 - 7	Heptadecane $$ n-Heptadecane $$ Normal-heptadecane $$	240	C17H36						1711		79112	C:\GCMSsolution\library\NIST14.lib
265	16	82	14167 - 59 - 0	Tetratriacontane $$ n-Tetratriacontane $$	478	C34H70						3401		229701	C:\GCMSsolution\library\NIST14.lib
265	17	82	0 - 00 - 0	2-methyloctacosane	408	C29H60						2840		209768	C:\GCMSsolution\library\NIST14.lib
265	18	82	7098 - 22 - 8	Tetratetracontane $$ n-Tetratetracontane $$	618	C44H90						4395		239932	C:\GCMSsolution\library\NIST14.lib
265	19	81	0 - 00 - 0	5,5,7,7-Tetraethylundecane	268	C19H40						1741		102878	C:\GCMSsolution\library\NIST14.lib
265	20	81	7225 - 64 - 1	Heptadecane, 9-octyl- $$ 9-Octylheptadecane # $$	352	C25H52						2442		176500	C:\GCMSsolution\library\NIST14.lib
265	21	81	0 - 00 - 0	7,7-Diethylheptadecane	296	C21H44						2024		127801	C:\GCMSsolution\library\NIST14.lib
265	22	81	0 - 00 - 0	Eicosane, 1-iodo-	408	C20H41I						0		209449	C:\GCMSsolution\library\NIST14.lib
265	23	81	6561 - 44 - 0	Octadecane, 3-methyl- $$ 3-Methyloctadecane $$	268	C19H40						1846		102871	C:\GCMSsolution\library\NIST14.lib
265	24	81	638 - 68 - 6	Triacontane $$ n-Triacontane $$	422	C30H62						3003		215109	C:\GCMSsolution\library\NIST14.lib
265	25	81	630 - 06 - 8	Hexatriacontane $$ n-Hexatriacontane $$	506	C36H74						3600		233779	C:\GCMSsolution\library\NIST14.lib
267	1	74	56077 - 23 - 7	Cyclopentanone, 3,3,4-trimethyl-4-(4-methylphenyl)- $$ 3,3,4-Trimethyl-4-(4-methylphenyl)cyclopentanone # $$	216	C15H20O						1727		59278	C:\GCMSsolution\library\NIST14.lib
267	2	73	16982 - 00 - 6	Benzene, 1-methyl-4-(1,2,2-trimethylcyclopentyl)-, (R)- $$ Toluene, p-(1,2,2-trimethylcyclopentyl)-, (R)-(+)- $$ (+)-Cuparene $$ (R)-Cuparene $$ Cuparene $$ Cuparene, (+)- $$ 1-Methyl-4-(1,2,2-trimethylcyclopentyl)benzene # $$	202	C15H22						1556		48401	C:\GCMSsolution\library\NIST14.lib
267	3	73	77796 - 20 - 4	Isoquinoline, 1,2,3,4-tetrahydro-1-(1-methylethyl)- $$ 1-Isopropyl-1,2,3,4-tetrahydroisoquinoline # $$	175	C12H17N						1508		30001	C:\GCMSsolution\library\NIST14.lib
267	4	73	149539 - 06 - 0	5,8,13,13a-Tetrahydro-6H-isoquino[3,2-a]isoquinolin-13-ol	251	C17H17NO						2112		87977	C:\GCMSsolution\library\NIST14.lib
267	5	72	0 - 00 - 0	3-Acetoxyandrost-5-en-17-one, 16,16-propylenedithio-	434	C24H34O3S2						3075		219053	C:\GCMSsolution\library\NIST14.lib
267	6	71	87443 - 64 - 9	1-Cyclohexyl-1,2,3,4-tetrahydro-isoquinoline	215	C15H21N						1934		58419	C:\GCMSsolution\library\NIST14.lib
267	7	71	87443 - 62 - 7	1-(2,2-Dimethylpropyl)-1,2,3,4-tetrahydroisoquinoline $$ 1-Neopentyl-1,2,3,4-tetrahydroisoquinoline # $$	203	C14H21N						1686		48927	C:\GCMSsolution\library\NIST14.lib
267	8	70	0 - 00 - 0	1-(2,4-Dimethylphenyl)-3-(tetrahydrofuryl-2)propane $$ 2-[3-(2,4-Dimethylphenyl)propyl]tetrahydrofuran # $$	218	C15H22O						1748		60849	C:\GCMSsolution\library\NIST14.lib
272	1	89	118 - 56 - 9	Homosalate $$ Benzoic acid, 2-hydroxy-, 3,3,5-trimethylcyclohexyl ester $$ Salicylic acid, 3,3,5-trimethylcyclohexyl ester $$ Heliopan $$ Heliophan $$ Homomenthyl salicylate $$ 3,3,5-Trimethylcyclohexyl salicylate $$ m-Homomenthyl salicylate $$ Coppertone $$ Filtersol ''A'' $$ Homosalat $$ 2-Hydroxybenzoic acid 3,3,5-trimethylcyclohexyl ester $$ Filtrosol A $$ Kemester HMS $$ NSC 164918 $$ component of Coppertone (Salt/Mix) $$	262	C16H22O3						2037		97489	C:\GCMSsolution\library\NIST14.lib
272	2	82	0 - 00 - 0	3,3,5-Trimethylcyclohexyl 2-acetoxybenzoate $$ Benzoic acid, 2-acetyloxy-, 3,3,5-trimethylcyclohexyl ester $$ Heliophan acetate $$	304	C18H24O4						2196		134850	C:\GCMSsolution\library\NIST14.lib
272	3	72	89 - 46 - 3	Menthyl salicylate $$ Benzoic acid, 2-hydroxy-, 5-methyl-2-(1-methylethyl)cyclohexyl ester, (1.alpha.,2.beta.,5.alpha.)- $$ 2-Isopropyl-5-methylcyclohexyl salicylate # $$	276	C17H24O3						2098		109914	C:\GCMSsolution\library\NIST14.lib
273	1	75	94535 - 52 - 1	(1R,3aS,4aS,8aS)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1R,3aS,4aS,8aS)-rel-(-)- $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1.alpha.,3a.alpha.,4a.beta.,8aS*)-(-)- $$ (-)-Italicene $$ Italicene $$	204	C15H24						0		49964	C:\GCMSsolution\library\NIST14.lib
273	2	75	94482 - 89 - 0	(1R,3aR,4aR,8aR)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1R,3aR,4aR,8aR)-rel-(+)- $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1.alpha.,3a.beta.,4a.alpha.,8aR*)-(+)- $$ (+)-Isoitalicene $$ Isoitalicene $$	204	C15H24						0		49967	C:\GCMSsolution\library\NIST14.lib
273	3	74	5989 - 08 - 2	Tricyclo[5.4.0.0(2,8)]undec-9-ene, 2,6,6,9-tetramethyl-, (1R,2S,7R,8R)- $$ .alpha.-Longipinene $$ (+)-.alpha.-Longipinene $$ Longipinene $$	204	C15H24						1403		49958	C:\GCMSsolution\library\NIST14.lib
273	4	74	469 - 61 - 4	1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3.alpha.,3a.beta.,7.beta.,8a.alpha.)]- $$ Cedr-8-ene $$ .alpha.-Cedrene $$	204	C15H24						1403		49954	C:\GCMSsolution\library\NIST14.lib
273	5	74	28400 - 11 - 5	.beta.-Acorenol $$ 2-((1R,4R,5R)-4,8-Dimethylspiro[4.5]dec-7-en-1-yl)propan-2-ol $$ Spiro[4.5]dec-7-ene-1-methanol, .alpha.,.alpha.,4,8-tetramethyl-, (1R,4R,5R)- $$ Spiro[4.5]dec-7-ene-1-methanol, .alpha.,.alpha.,4,8-tetramethyl-, [1R-(1.alpha.,4.beta.,5.beta.)]- $$ (+)-.beta.-Acorenol $$ Ref. ADAMS 2007, p599 $$	222	C15H26O						0		64395	C:\GCMSsolution\library\NIST14.lib
273	6	74	451 - 55 - 8	1-Methyl-4-(6-methylhept-5-en-2-yl)cyclohexa-1,3-diene $$ 1,3-Cyclohexadiene, 1-(1,5-dimethyl-4-hexen-1-yl)-4-methyl- $$ 1,3-Cyclohexadiene, 1-(1,5-dimethyl-4-hexenyl)-4-methyl- $$ Curcumene, .gamma.- $$ .gamma.-Curcumene $$	204	C15H24						0		49968	C:\GCMSsolution\library\NIST14.lib
273	7	73	21996 - 77 - 0	Di-epi-.alpha.-cedrene-(I) $$ Cedr-9-ene # $$	204	C15H24						1375		49961	C:\GCMSsolution\library\NIST14.lib
273	8	73	29621 - 78 - 1	.alpha.-Cuprenene $$ (S)-1-Methyl-4-(1,2,2-trimethylcyclopentyl)cyclohexa-1,3-diene $$ 1,3-Cyclohexadiene, 1-methyl-4-[(1S)-1,2,2-trimethylcyclopentyl]- $$ 1,3-Cyclohexadiene, 1-methyl-4-(1,2,2-trimethylcyclopentyl)-, stereoisomer $$ (-)-.alpha.-Cuprenene $$ NOTE .alpha.-Cuprenene and .beta.-Himachalene have completly different structures but have identical spectra $$	204	C15H24						0		49971	C:\GCMSsolution\library\NIST14.lib
273	9	72	1461 - 03 - 6	1H-Benzocycloheptene, 2,4a,5,6,7,8-hexahydro-3,5,5,9-tetramethyl-, (R)- $$ .beta.-Himachalene $$ 1H-Benzocycloheptene, 2,4a.beta.,5,6,7,8-hexahydro-3,5,5,9-tetramethyl-, (+)- $$ (+)-.beta.-Himachalene $$ 3,5,5,9-Tetramethyl-2,4a,5,6,7,8-hexahydro-1H-benzo[a]cycloheptene-, (R)- $$ 1H-Benzocycloheptene, 2,4a,5,6,7,8-hexahydro-3,5,5,9-tetramethyl-, (4aR)- $$	204	C15H24						1528		49944	C:\GCMSsolution\library\NIST14.lib
273	10	72	50894 - 66 - 1	Di-epi-.alpha.-cedrene $$ Cedr-8-ene # $$	204	C15H24						1403		49952	C:\GCMSsolution\library\NIST14.lib
273	11	72	73365 - 77 - 2	Di-epi-1,10-cubenol $$ (1S,4S,4aS,8aR)-1-Isopropyl-4,7-dimethyl-1,3,4,5,6,8a-hexahydronaphthalen-4a(2H)-ol $$ 4a(2H)-Naphthalenol, 1,3,4,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-, (1S,4S,4aS,8aR)- $$ 4a(2H)-Naphthalenol, 1,3,4,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-, [1S-(1.alpha.,4.alpha.,4a.alpha.,8a.alpha.)]- $$ 1,10-Di-epi-Cubenol $$ 1,10-Diepicubenol $$	222	C15H26O						0		64396	C:\GCMSsolution\library\NIST14.lib
273	12	71	729602 - 94 - 2	(1R,4R,5S)-1,8-Dimethyl-4-(prop-1-en-2-yl)spiro[4.5]dec-7-ene $$ Spiro[4.5]dec-7-ene, 1,8-dimethyl-4-(1-methylethenyl)-, (1R,4R,5S)- $$ (1R,4R,5S)-.alpha.-Acoradiene $$ 4-epi-.alpha.-Acoradiene $$	204	C15H24						0		49965	C:\GCMSsolution\library\NIST14.lib
273	13	71	14912 - 44 - 8	Ylangene $$ Tricyclo[4.4.0.0(2,7)]dec-3-ene, 8-isopropyl-1,3-dimethyl-, (1S,2R,6R,7R,8S)-(+)- $$ (1S,2R,6R,7R,8S)-8-Isopropyl-1,3-dimethyltricyclo[4.4.0.02,7]dec-3-ene $$ Tricyclo[4.4.0.0(2,7)]dec-3-ene, 1,3-dimethyl-8-(1-methylethyl)-, stereoisomer $$ .alpha.-Ylangene $$ (+)-Ylangene $$ d-Ylangene $$ .alpha.-Yalangene $$ (+)-.alpha.-Ylangene $$	204	C15H24						1221		49913	C:\GCMSsolution\library\NIST14.lib
273	14	71	65354 - 33 - 8	2-epi-.alpha.-Funebrene $$ 1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, (3R,3aS,7S,8aR)- $$ 1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3.alpha.,3a.beta.,7.beta.,8a.beta.)]- $$ (3R,3aS,7S,8aR)-3,6,8,8-Tetramethyl-2,3,4,7,8,8a-hexahydro-1H-3a,7-methanoazulene $$ Ref. Adams 2007, p393 $$	204	C15H24						0		49953	C:\GCMSsolution\library\NIST14.lib
273	15	71	13062 - 00 - 5	(Z)-1-Methyl-4-(6-methylhept-5-en-2-ylidene)cyclohex-1-ene $$ Cyclohexene, 4-(1,5-dimethyl-4-hexen-1-ylidene)-1-methyl-, (4Z)- $$ 2-Heptene, 2-methyl-6-(4-methyl-3-cyclohexen-1-ylidene)-, (Z)- $$ Cyclohexene, 4-(1,5-dimethyl-4-hexenylidene)-1-methyl-, (4Z)- $$ Cyclohexene, 4-(1,5-dimethyl-4-hexenylidene)-1-methyl-, (Z)- $$ (Z)-.gamma.-Bisabolene $$ cis-.gamma.-Bisabolene $$	204	C15H24						0		49886	C:\GCMSsolution\library\NIST14.lib
275	1	72	27913 - 43 - 5	5-Isopropyl-2-methylphenethyl acetate $$ 2-(5-Isopropyl-2-methylphenyl)ethyl acetate # $$	220	C14H20O2						1620		62321	C:\GCMSsolution\library\NIST14.lib
275	2	71	14679 - 13 - 1	Benzene, 1,3,5-trimethyl-2-(1-methylethenyl)- $$ 2-Isopropenyl-1,3,5-trimethylbenzene # $$	160	C12H16						1299		21232	C:\GCMSsolution\library\NIST14.lib
275	3	70	2388 - 14 - 9	Benzene, 1-(1-methylethenyl)-4-(1-methylethyl)- $$ Styrene, p-isopropyl-.alpha.-methyl- $$ .alpha.-Methyl-4-isopropylstyrene $$ p-Isopropenylisopropylbenzene $$ p-Isopropyl-.alpha.-methylstyrene $$ p-Isopropylisopropenylbenzene $$ 2-(p-Isopropylphenyl)propene $$ 2-(4-Isopropylphenyl)-1-propene $$ 4-Isopropyl-.alpha.-methylstyrene $$ 4-Isopropylidene-cumene $$ 1-Isopropenyl-4-isopropylbenzene # $$	160	C12H16						1208		21224	C:\GCMSsolution\library\NIST14.lib
280	1	75	0 - 00 - 0	(E)-1-(6,10-Dimethylundec-5-en-2-yl)-4-methylbenzene	272	C20H32						0		106708	C:\GCMSsolution\library\NIST14.lib
280	2	73	21996 - 77 - 0	Di-epi-.alpha.-cedrene-(I) $$ Cedr-9-ene # $$	204	C15H24						1375		49961	C:\GCMSsolution\library\NIST14.lib
280	3	73	94535 - 52 - 1	(1R,3aS,4aS,8aS)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1R,3aS,4aS,8aS)-rel-(-)- $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1.alpha.,3a.alpha.,4a.beta.,8aS*)-(-)- $$ (-)-Italicene $$ Italicene $$	204	C15H24						0		49964	C:\GCMSsolution\library\NIST14.lib
280	4	73	94482 - 89 - 0	(1R,3aR,4aR,8aR)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1R,3aR,4aR,8aR)-rel-(+)- $$ Cyclopenta[1,4]cyclobuta[1,2]benzene, 1,2,3,3a,4,4a,7,8-octahydro-1,4,4,6-tetramethyl-, (1.alpha.,3a.beta.,4a.alpha.,8aR*)-(+)- $$ (+)-Isoitalicene $$ Isoitalicene $$	204	C15H24						0		49967	C:\GCMSsolution\library\NIST14.lib
280	5	73	469 - 61 - 4	1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3.alpha.,3a.beta.,7.beta.,8a.alpha.)]- $$ Cedr-8-ene $$ .alpha.-Cedrene $$	204	C15H24						1403		49954	C:\GCMSsolution\library\NIST14.lib
280	6	73	5989 - 08 - 2	Tricyclo[5.4.0.0(2,8)]undec-9-ene, 2,6,6,9-tetramethyl-, (1R,2S,7R,8R)- $$ .alpha.-Longipinene $$ (+)-.alpha.-Longipinene $$ Longipinene $$	204	C15H24						1403		49958	C:\GCMSsolution\library\NIST14.lib
280	7	72	65354 - 33 - 8	2-epi-.alpha.-Funebrene $$ 1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, (3R,3aS,7S,8aR)- $$ 1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3.alpha.,3a.beta.,7.beta.,8a.beta.)]- $$ (3R,3aS,7S,8aR)-3,6,8,8-Tetramethyl-2,3,4,7,8,8a-hexahydro-1H-3a,7-methanoazulene $$ Ref. Adams 2007, p393 $$	204	C15H24						0		49953	C:\GCMSsolution\library\NIST14.lib
280	8	71	28976 - 67 - 2	(R)-1-Methyl-4-(6-methylhept-5-en-2-yl)cyclohexa-1,4-diene $$ .beta.-Curcumene $$ 1,4-Cyclohexadiene, 1-(1,5-dimethyl-4-hexenyl)-4-methyl-, (R)- $$	204	C15H24						0		49951	C:\GCMSsolution\library\NIST14.lib
280	9	71	698365 - 10 - 5	(R,Z)-2-Methyl-6-(4-methylcyclohexa-1,4-dien-1-yl)hept-2-en-1-ol $$ 2-Hepten-1-ol, 2-methyl-6-(4-methyl-1,4-cyclohexadien-1-yl)-, (2Z,6R)- $$ (Z)-.beta.-Curcumen-12-ol $$ .beta.-(Z)-Curcumen-12-ol $$	220	C15H24O						0		62497	C:\GCMSsolution\library\NIST14.lib
280	10	71	50894 - 66 - 1	Di-epi-.alpha.-cedrene $$ Cedr-8-ene # $$	204	C15H24						1403		49952	C:\GCMSsolution\library\NIST14.lib
280	11	71	729602 - 94 - 2	(1R,4R,5S)-1,8-Dimethyl-4-(prop-1-en-2-yl)spiro[4.5]dec-7-ene $$ Spiro[4.5]dec-7-ene, 1,8-dimethyl-4-(1-methylethenyl)-, (1R,4R,5S)- $$ (1R,4R,5S)-.alpha.-Acoradiene $$ 4-epi-.alpha.-Acoradiene $$	204	C15H24						0		49965	C:\GCMSsolution\library\NIST14.lib
280	12	70	511 - 85 - 3	Kaur-15-ene, (5.alpha.,9.alpha.,10.beta.)- $$ Phylloclad-15-ene $$ (+)-Isophyllocladene $$ Isophyllocladen $$ Isophyllocladene $$ Isophyllocladene, (+)- $$ Kaur-15-ene # $$	272	C20H32						1794		106709	C:\GCMSsolution\library\NIST14.lib
280	13	70	28400 - 11 - 5	.beta.-Acorenol $$ 2-((1R,4R,5R)-4,8-Dimethylspiro[4.5]dec-7-en-1-yl)propan-2-ol $$ Spiro[4.5]dec-7-ene-1-methanol, .alpha.,.alpha.,4,8-tetramethyl-, (1R,4R,5R)- $$ Spiro[4.5]dec-7-ene-1-methanol, .alpha.,.alpha.,4,8-tetramethyl-, [1R-(1.alpha.,4.beta.,5.beta.)]- $$ (+)-.beta.-Acorenol $$ Ref. ADAMS 2007, p599 $$	222	C15H26O						0		64395	C:\GCMSsolution\library\NIST14.lib
280	14	70	451 - 55 - 8	1-Methyl-4-(6-methylhept-5-en-2-yl)cyclohexa-1,3-diene $$ 1,3-Cyclohexadiene, 1-(1,5-dimethyl-4-hexen-1-yl)-4-methyl- $$ 1,3-Cyclohexadiene, 1-(1,5-dimethyl-4-hexenyl)-4-methyl- $$ Curcumene, .gamma.- $$ .gamma.-Curcumene $$	204	C15H24						0		49968	C:\GCMSsolution\library\NIST14.lib
282	1	77	35241 - 40 - 8	(4aS,4bR,10aS)-7-Isopropyl-1,1,4a-trimethyl-1,2,3,4,4a,4b,5,6,10,10a-decahydrophenanthrene $$ Phenanthrene, 1,2,3,4,4a,4b,5,6,10,10a-decahydro-1,1,4a-trimethyl-7-(1-methylethyl)-, (4aS,4bR,10aS)- $$ Phenanthrene, 1,2,3,4,4a,4b,5,6,10,10a-decahydro-1,1,4a-trimethyl-7-(1-methylethyl)-, [4aS-(4a.alpha.,4b.beta.,10a.beta.)]- $$ Abieta-7,13-diene $$	272	C20H32						0		106737	C:\GCMSsolution\library\NIST14.lib
282	2	76	562 - 28 - 7	Kaur-16-ene $$ (-)-Kaur-16-ene $$ (-)-Kaurene $$ Ent-Kaur-16-ene $$ Ent-Kaurene $$ 16-Kaurene $$ Kauren-16-ene $$ alpha-Kaurene $$	272	C20H32						1789		106731	C:\GCMSsolution\library\NIST14.lib
282	3	73	511 - 02 - 4	Naphthalene, decahydro-1,1,4a-trimethyl-6-methylene-5-(3-methylene-4-pentenyl)-, [4aS-(4a.alpha.,5.alpha.,8a.beta.)]- $$ Labda-8(20),13(16),14-triene $$ Sclaren $$ Sclarene $$ 1,1,4a-Trimethyl-6-methylene-5-(3-methylene-4-pentenyl)decahydronaphthalene # $$	272	C20H32						1891		106728	C:\GCMSsolution\library\NIST14.lib
282	4	73	5939 - 62 - 8	Podocarpa-6,13-diene, 13-isopropyl- $$ Cupressene $$ Abieta-6,13-diene # $$	272	C20H32						1880		106733	C:\GCMSsolution\library\NIST14.lib
282	5	73	20070 - 61 - 5	Kaur-16-ene, (8.beta.,13.beta.)- $$ 8.beta.,13.beta.-Kaur-16-ene $$ Phyllocladene, (-)- $$ (-)-Phyllocladene $$	272	C20H32						1789		106738	C:\GCMSsolution\library\NIST14.lib
282	6	70	39702 - 28 - 8	Isopimara-9(11),15-diene $$ (4aS,7S,8aS,10aS)-1,1,4a,7-Tetramethyl-7-vinyl-1,2,3,4,4a,6,7,8,8a,9,10,10a-dodecahydrophenanthrene $$ Phenanthrene, 7-ethenyl-1,2,3,4,4a,6,7,8,8a,9,10,10a-dodecahydro-1,1,4a,7-tetramethyl-, (4aS,7S,8aS,10aS)- $$ Phenanthrene, 7-ethenyl-1,2,3,4,4a,6,7,8,8a,9,10,10a-dodecahydro-1,1,4a,7-trimethyl-, [4aS-(4a.alpha.,7.beta.,8a.alpha.,10a.beta.)]- $$	272	C20H32						0		106730	C:\GCMSsolution\library\NIST14.lib
283	1	71	111618 - 06 - 5	7-Ethyl-trans-3a,cis-5a,trans-9a,cis-9b-perhydro-3a,trans-7,9a-trimethyl-1H-cyclopenta(a)naphthalen-3-one 2,4-dinitrophenylhydrazone $$ (3E)-7-Ethyl-3a,7,9a-trimethyldodecahydro-3H-cyclopenta[a]naphthalen-3-one (2,4-dinitrophenyl)hydrazone # $$	442	C24H34N4O4						3600		221508	C:\GCMSsolution\library\NIST14.lib
283	2	70	56247 - 68 - 8	Chrysene, octadecahydro-6-octyl- $$ 6-Octyloctadecahydrochrysene # $$	358	C26H46						2499		181079	C:\GCMSsolution\library\NIST14.lib
286	1	94	3452 - 07 - 1	1-Eicosene $$ .alpha.-Eicosene $$ Cetyl ethylene $$ 1-Icosene $$ Eicos-1-ene $$ Icos-1-ene $$ Neodene 20 $$ NSC 77138 $$	280	C20H40						1999		113369	C:\GCMSsolution\library\NIST14.lib
286	2	93	0 - 00 - 0	Nonadecyl trifluoroacetate $$ Nonadecyl 2,2,2-trifluoroacetate $$ 1-Nonadecanol, trifluoroacetate $$	380	C21H39F3O2						2110		195237	C:\GCMSsolution\library\NIST14.lib
286	3	93	0 - 00 - 0	Eicosyl heptafluorobutyrate $$ Eicosyl 2,2,3,3,4,4,4-heptafluorobutanoate $$ 1-Eicosanol, heptafluorobutyrate $$ Eicosyl perfluorobutyrate $$	494	C24H41F7O2						2131		232115	C:\GCMSsolution\library\NIST14.lib
286	4	93	2004 - 39 - 9	1-Heptacosanol $$ Heptacosan-1-ol $$ Heptacosanol $$	396	C27H56O						2948		204389	C:\GCMSsolution\library\NIST14.lib
286	5	93	0 - 00 - 0	Nonadecyl heptafluorobutyrate $$ Nonadecyl 2,2,3,3,4,4,4-heptafluorobutanoate $$ 1-Nonadecanol, heptafluorobutyrate $$ Nonadecyl perfluorobutyrate $$	480	C23H39F7O2						2032		229850	C:\GCMSsolution\library\NIST14.lib
286	6	93	0 - 00 - 0	Eicosyl trifluoroacetate $$ Eicosyl 2,2,2-trifluoroacetate $$ 1-Eicosanol, trifluoroacetate $$	394	C22H41F3O2						2210		203045	C:\GCMSsolution\library\NIST14.lib
286	7	93	0 - 00 - 0	Nonadecyl pentafluoropropionate $$ Nonadecyl 2,2,3,3,3-pentafluoropropanoate $$ 1-Nonadecanol, pentafluoropropionate $$	430	C22H39F5O2						2071		217827	C:\GCMSsolution\library\NIST14.lib
286	8	93	0 - 00 - 0	Heneicosyl trifluoroacetate $$ Heneicosyl 2,2,2-trifluoroacetate $$ 1-Heneicosanol, trifluoroacetate $$	408	C23H43F3O2						2309		209569	C:\GCMSsolution\library\NIST14.lib
286	9	93	506 - 51 - 4	n-Tetracosanol-1 $$ Lignoceric alcohol $$ Lignoceryl alcohol $$ 1-Tetracosanol $$ Tetracosan-1-ol $$ Tetracosyl alcohol $$ Lignocerol $$ Tetracosanol $$	354	C24H50O						2650		178097	C:\GCMSsolution\library\NIST14.lib
286	10	92	0 - 00 - 0	Docosyl heptafluorobutyrate $$ Docosyl 2,2,3,3,4,4,4-heptafluorobutanoate $$ 1-Docosanol, heptafluorobutyrate $$ Docosyl perfluorobutyrate $$	522	C26H45F7O2						2330		235277	C:\GCMSsolution\library\NIST14.lib
286	11	92	3133 - 01 - 5	1-Tricosanol $$ Tricosanol $$ Tricosyl alcohol $$ n-Tricosanol $$	340	C23H48O						2550		167104	C:\GCMSsolution\library\NIST14.lib
286	12	92	0 - 00 - 0	Heneicosyl pentafluoropropionate $$ Heneicosyl 2,2,3,3,3-pentafluoropropanoate $$ 1-Heneicosanol, pentafluoropropionate $$	458	C24H43F5O2						2270		225610	C:\GCMSsolution\library\NIST14.lib
286	13	92	959261 - 25 - 7	Pentafluoropropionic acid, octadecyl ester	416	C21H37F5O2						1971		212839	C:\GCMSsolution\library\NIST14.lib
286	14	92	0 - 00 - 0	Eicosyl pentafluoropropionate $$ Eicosyl 2,2,3,3,3-pentafluoropropanoate $$ 1-Eicosanol, pentafluoropropionate $$	444	C23H41F5O2						2170		222052	C:\GCMSsolution\library\NIST14.lib
