year,date,day_of_year,week_num,site,transect,start_time,end_time,plant,pollinator,interactions,pollinator_family,pollinator_group,pollinator_sex,pollinator_2013,observer
2015,2015-07-23,204,11,twin_meadows,4,11:15:00,11:30:00,heterotheca_villosa,bombus_bifarius,35,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-23,204,11,twin_meadows,2,11:15:00,11:30:00,heterotheca_villosa,bombus_sylvicola,5,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-07-22,203,11,twin_meadows,2,11:55:00,12:10:00,heterotheca_villosa,cartosyrphus_tarda,1,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-23,204,11,shady_point,4,10:55:00,11:10:00,heterotheca_villosa,cartosyrphus_tarda,2,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-23,204,11,shady_point,3,11:35:00,11:50:00,heterotheca_villosa,chrysotoxum_ventricosum,2,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-22,203,11,twin_meadows,2,11:55:00,12:10:00,heterotheca_villosa,coelioxus_funeraria,1,megachilidae,bee,NA,coelioxus_funeraria,PJC
2015,2015-07-22,203,11,twin_meadows,3,12:40:00,12:55:00,heterotheca_villosa,eristalis_latifrons,6,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-22,203,11,shady_point,2,10:10:00,10:25:00,heterotheca_villosa,glaucopsyche_lygdamus,1,lycaenidae,butterfly,NA,lycaenidae_spp,PJC
2015,2015-07-22,203,11,shady_point,3,10:10:00,10:25:00,heterotheca_villosa,glaucopsyche_lygdamus,2,lycaenidae,butterfly,NA,lycaenidae_spp,RMB
2015,2015-07-23,204,11,shady_point,2,12:15:00,12:30:00,heterotheca_villosa,glaucopsyche_lygdamus,1,lycaenidae,butterfly,NA,lycaenidae_spp,PJC
2015,2015-07-23,204,11,twin_meadows,2,11:15:00,11:30:00,heterotheca_villosa,glaucopsyche_lygdamus,1,lycaenidae,butterfly,NA,lycaenidae_spp,PJC
2015,2015-07-23,204,11,twin_meadows,3,10:30:00,10:45:00,heterotheca_villosa,glaucopsyche_lygdamus,1,lycaenidae,butterfly,NA,lycaenidae_spp,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,heterotheca_villosa,glaucopsyche_lygdamus,1,lycaenidae,butterfly,NA,lycaenidae_spp,PJC
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,heterotheca_villosa,hoplitus_fulgida,2,megachilidae,bee,NA,hoplitus_fulgida,PJC
2015,2015-07-22,203,11,shady_point,4,12:15:00,12:30:00,heterotheca_villosa,hoplitus_fulgida,3,megachilidae,bee,NA,hoplitus_fulgida,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,heterotheca_villosa,megachile_frigida,4,megachilidae,bee,female,megachile_frigida,PJC
2015,2015-07-22,203,11,twin_meadows,3,12:40:00,12:55:00,heterotheca_villosa,megachile_relativa,2,megachilidae,bee,male,megachile_relativa,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,heterotheca_villosa,megachile_relativa,12,megachilidae,bee,NA,megachile_relativa,PJC
2015,2015-07-22,203,11,shady_point,4,10:50:00,11:05:00,heterotheca_villosa,mesebrina_latreillei,1,muscidae,fly,NA,mesebrina_latreillei,RMB
2015,2015-07-22,203,11,shady_point,4,12:15:00,12:30:00,heterotheca_villosa,osmia_grindeliae,2,megachilidae,bee,female,osmia_grindeliae,PJC
2015,2015-07-23,204,11,shady_point,4,10:55:00,11:10:00,heterotheca_villosa,osmia_grindeliae,4,megachilidae,bee,female,osmia_grindeliae,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,heterotheca_villosa,osmia_tristela,3,megachilidae,bee,NA,osmia_tristela,PJC
2015,2015-07-22,203,11,shady_point,1,11:30:00,11:45:00,heterotheca_villosa,panurginus_ineptus,2,andrenidae,bee,NA,panurginus_ineptus,RMB
2015,2015-07-22,203,11,twin_meadows,1,11:55:00,12:10:00,heterotheca_villosa,panurginus_ineptus,1,andrenidae,bee,NA,panurginus_ineptus,RMB
2015,2015-07-22,203,11,shady_point,2,12:15:00,12:30:00,heterotheca_villosa,panurginus_ineptus,2,andrenidae,bee,NA,panurginus_ineptus,RMB
2015,2015-07-22,203,11,twin_meadows,3,12:40:00,12:55:00,heterotheca_villosa,panurginus_ineptus,1,andrenidae,bee,NA,panurginus_ineptus,PJC
2015,2015-07-22,203,11,twin_meadows,4,12:40:00,12:55:00,heterotheca_villosa,panurginus_ineptus,1,andrenidae,bee,NA,panurginus_ineptus,RMB
2015,2015-07-23,204,11,shady_point,3,13:00:00,13:15:00,heterotheca_villosa,panurginus_ineptus,1,andrenidae,bee,NA,panurginus_ineptus,RMB
2015,2015-07-22,203,11,shady_point,4,12:15:00,12:30:00,heterotheca_villosa,speyeria_mormonia,5,nymphalidae,butterfly,NA,nymphalidae_spp,PJC
2015,2015-07-23,204,11,twin_meadows,2,11:15:00,11:30:00,heterotheca_villosa,speyeria_mormonia,2,nymphalidae,butterfly,NA,nymphalidae_spp,PJC
2015,2015-07-22,203,11,twin_meadows,1,11:55:00,12:10:00,heterotheca_villosa,sphaerophoria_robusta,1,syrphidae,fly,NA,syrphidae_spp,RMB
2015,2015-07-22,203,11,shady_point,2,12:15:00,12:30:00,heterotheca_villosa,sphaerophoria_robusta,1,syrphidae,fly,NA,syrphidae_spp,RMB
2015,2015-07-22,203,11,twin_meadows,2,11:55:00,12:10:00,heterotheca_villosa,sphaerophoria_robusta,5,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-22,203,11,shady_point,4,10:50:00,11:05:00,heterotheca_villosa,systoechus_sp,1,bombyliidae,fly,NA,systoechus_sp,RMB
2015,2015-07-23,204,11,twin_meadows,3,10:30:00,10:45:00,heterotheca_villosa,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,PJC
2015,2015-07-23,204,11,shady_point,4,10:55:00,11:10:00,heterotheca_villosa,systoechus_sp,2,bombyliidae,fly,NA,systoechus_sp,PJC
2015,2015-07-22,203,11,twin_meadows,1,10:30:00,10:45:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,4,10:50:00,11:05:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-07-22,203,11,shady_point,1,11:30:00,11:45:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-22,203,11,twin_meadows,1,10:30:00,10:45:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,2,10:10:00,10:25:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,4,10:50:00,11:05:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-22,203,11,shady_point,1,10:50:00,11:05:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,shady_point,2,12:15:00,12:30:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,heterotheca_villosa,thricops_septentrionalis,3,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,twin_meadows,3,10:30:00,10:45:00,heterotheca_villosa,thricops_septentrionalis,3,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-07-22,203,11,shady_point,3,11:30:00,11:45:00,heterotheca_villosa,thricops_septentrionalis,3,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,1,11:55:00,12:10:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,shady_point,4,10:55:00,11:10:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,1,10:30:00,10:45:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-23,204,11,twin_meadows,3,12:35:00,12:50:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-23,204,11,twin_meadows,3,10:30:00,10:45:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-23,204,11,twin_meadows,4,12:35:00,12:50:00,heterotheca_villosa,thricops_septentrionalis,4,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-22,203,11,twin_meadows,4,11:10:00,11:25:00,heterotheca_villosa,villa_eumenes,1,bombyliidae,fly,NA,villa_eumenes,PJC
2015,2015-07-23,204,11,twin_meadows,3,10:30:00,10:45:00,heterotheca_villosa,villa_eumenes,1,bombyliidae,fly,NA,villa_eumenes,PJC
2015,2015-07-23,204,11,shady_point,4,12:15:00,12:30:00,heterotheca_villosa,villa_eumenes,1,bombyliidae,fly,NA,villa_eumenes,RMB
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heterotheca_villosa,arctophila_flagrans,1,syrphidae,fly,NA,arctophila_flagrans,PJC
2015,2015-07-29,210,12,shady_point,4,11:15:00,11:30:00,heterotheca_villosa,arctophila_flagrans,2,syrphidae,fly,NA,arctophila_flagrans,PJC
2015,2015-07-28,209,12,shady_point,3,10:40:00,10:55:00,heterotheca_villosa,bombus_bifarius,4,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,shady_point,2,11:20:00,11:35:00,heterotheca_villosa,bombus_bifarius,26,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,twin_meadows,2,10:15:00,10:30:00,heterotheca_villosa,bombus_bifarius,15,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,shady_point,4,10:00:00,10:15:00,heterotheca_villosa,bombus_bifarius,3,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,shady_point,4,12:05:00,12:20:00,heterotheca_villosa,bombus_bifarius,21,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,twin_meadows,2,11:45:00,12:00:00,heterotheca_villosa,bombus_bifarius,28,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,shady_point,3,12:05:00,12:20:00,heterotheca_villosa,bombus_bifarius,30,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,1,11:00:00,11:15:00,heterotheca_villosa,bombus_bifarius,23,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,bombus_bifarius,37,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,3,12:25:00,12:40:00,heterotheca_villosa,bombus_bifarius,64,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-28,209,12,twin_meadows,4,12:25:00,12:40:00,heterotheca_villosa,bombus_bifarius,45,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heterotheca_villosa,bombus_bifarius,1,apidae,bee,male,bombus_bifarius,PJC
2015,2015-07-29,210,12,shady_point,1,10:15:00,10:30:00,heterotheca_villosa,bombus_bifarius,13,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,twin_meadows,1,11:20:00,11:35:00,heterotheca_villosa,bombus_bifarius,12,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heterotheca_villosa,bombus_bifarius,12,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,3,09:55:00,10:10:00,heterotheca_villosa,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,shady_point,4,11:15:00,11:30:00,heterotheca_villosa,bombus_bifarius,9,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,1,10:35:00,10:50:00,heterotheca_villosa,bombus_bifarius,15,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,3,11:20:00,11:35:00,heterotheca_villosa,bombus_bifarius,15,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,4,10:35:00,10:50:00,heterotheca_villosa,bombus_bifarius,17,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,twin_meadows,2,09:55:00,10:10:00,heterotheca_villosa,bombus_bifarius,19,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,2,12:00:00,12:15:00,heterotheca_villosa,bombus_bifarius,21,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-29,210,12,shady_point,2,12:25:00,12:40:00,heterotheca_villosa,bombus_bifarius,51,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,twin_meadows,4,12:00:00,12:15:00,heterotheca_villosa,bombus_bifarius,47,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-07-29,210,12,shady_point,3,12:25:00,12:40:00,heterotheca_villosa,bombus_bifarius,30,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,bombus_californicus,3,apidae,bee,worker,bombus_californicus,PJC
2015,2015-07-29,210,12,twin_meadows,3,11:20:00,11:35:00,heterotheca_villosa,bombus_flavifrons,3,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-07-28,209,12,shady_point,4,10:00:00,10:15:00,heterotheca_villosa,bombus_mixtus,10,apidae,bee,worker,bombus_mixtus,PJC
2015,2015-07-29,210,12,shady_point,2,12:25:00,12:40:00,heterotheca_villosa,bombus_mixtus,8,apidae,bee,worker,bombus_mixtus,PJC
2015,2015-07-28,209,12,shady_point,3,12:05:00,12:20:00,heterotheca_villosa,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-07-28,209,12,twin_meadows,3,11:00:00,11:15:00,heterotheca_villosa,bombus_sylvicola,1,apidae,bee,worker,bombus_sylvicola,RMB
2015,2015-07-28,209,12,twin_meadows,3,12:25:00,12:40:00,heterotheca_villosa,bombus_sylvicola,5,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-07-28,209,12,twin_meadows,2,11:45:00,12:00:00,heterotheca_villosa,bombus_sylvicola,22,apidae,bee,worker,bombus_sylvicola,PJC
2015,2015-07-28,209,12,shady_point,4,10:00:00,10:15:00,heterotheca_villosa,cartosyrphus_tarda,3,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-28,209,12,shady_point,4,10:00:00,10:15:00,heterotheca_villosa,chrysotoxum_ventricosum,1,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heterotheca_villosa,chrysotoxum_ventricosum,6,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,eristalis_latifrons,4,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-28,209,12,twin_meadows,2,11:45:00,12:00:00,heterotheca_villosa,eupeodes_volucris,3,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-28,209,12,shady_point,2,10:40:00,10:55:00,heterotheca_villosa,glaucopsyche_lygdamus,2,lycaenidae,butterfly,NA,lycaenidae_spp,PJC
2015,2015-07-28,209,12,twin_meadows,2,10:15:00,10:30:00,heterotheca_villosa,lycaena_cupreus,1,lycaenidae,butterfly,NA,lycaenidae_spp,RMB
2015,2015-07-29,210,12,twin_meadows,1,10:35:00,10:50:00,heterotheca_villosa,megachile_frigida,3,megachilidae,bee,female,megachile_frigida,PJC
2015,2015-07-29,210,12,twin_meadows,4,12:00:00,12:15:00,heterotheca_villosa,megachile_frigida,18,megachilidae,bee,female,megachile_frigida,PJC
2015,2015-07-28,209,12,shady_point,4,12:05:00,12:20:00,heterotheca_villosa,megachile_relativa,8,megachilidae,bee,female,megachile_relativa,RMB
2015,2015-07-28,209,12,twin_meadows,4,12:25:00,12:40:00,heterotheca_villosa,megachile_relativa,1,megachilidae,bee,male,megachile_relativa,RMB
2015,2015-07-28,209,12,twin_meadows,2,11:45:00,12:00:00,heterotheca_villosa,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,PJC
2015,2015-07-29,210,12,twin_meadows,2,12:00:00,12:15:00,heterotheca_villosa,ochlodes_sylvanoides,1,hesperiidae,butterfly,NA,hesperiidae_spp,RMB
2015,2015-07-29,210,12,shady_point,2,11:00:00,11:15:00,heterotheca_villosa,osmia_bucephala,3,megachilidae,bee,female,osmia_bucephala,RMB
2015,2015-07-28,209,12,shady_point,1,11:20:00,11:35:00,heterotheca_villosa,osmia_grindeliae,1,megachilidae,bee,female,osmia_grindeliae,PJC
2015,2015-07-28,209,12,shady_point,4,12:05:00,12:20:00,heterotheca_villosa,osmia_grindeliae,2,megachilidae,bee,female,osmia_grindeliae,RMB
2015,2015-07-29,210,12,twin_meadows,3,11:20:00,11:35:00,heterotheca_villosa,osmia_tristela,1,megachilidae,bee,NA,osmia_tristela,PJC
2015,2015-07-28,209,12,twin_meadows,3,12:25:00,12:40:00,heterotheca_villosa,panurginus_ineptus,1,andrenidae,bee,NA,panurginus_ineptus,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,panurginus_ineptus,1,andrenidae,bee,NA,panurginus_ineptus,PJC
2015,2015-07-29,210,12,shady_point,4,11:40:00,11:55:00,heterotheca_villosa,panurginus_ineptus,2,andrenidae,bee,NA,panurginus_ineptus,RMB
2015,2015-07-28,209,12,twin_meadows,2,11:45:00,12:00:00,heterotheca_villosa,speyeria_mormonia,3,nymphalidae,butterfly,NA,nymphalidae_spp,PJC
2015,2015-07-29,210,12,shady_point,1,10:15:00,10:30:00,heterotheca_villosa,speyeria_mormonia,1,nymphalidae,butterfly,NA,nymphalidae_spp,RMB
2015,2015-07-29,210,12,shady_point,3,10:15:00,10:30:00,heterotheca_villosa,speyeria_mormonia,3,nymphalidae,butterfly,NA,nymphalidae_spp,PJC
2015,2015-07-28,209,12,shady_point,2,10:40:00,10:55:00,heterotheca_villosa,sphaerophoria_robusta,1,syrphidae,fly,NA,syrphidae_spp,PJC
2015,2015-07-29,210,12,twin_meadows,3,09:55:00,10:10:00,heterotheca_villosa,sphaerophoria_robusta,1,syrphidae,fly,NA,syrphidae_spp,RMB
2015,2015-07-29,210,12,shady_point,2,12:25:00,12:40:00,heterotheca_villosa,tachinidae_sp_01,2,tachinidae,fly,NA,tachinidae_sp_01,PJC
2015,2015-07-28,209,12,twin_meadows,1,11:45:00,12:00:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-07-28,209,12,shady_point,3,12:05:00,12:20:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,twin_meadows,3,12:25:00,12:40:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,shady_point,4,10:00:00,10:15:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,thricops_septentrionalis,3,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,twin_meadows,4,12:25:00,12:40:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-28,209,12,shady_point,1,11:20:00,11:35:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,shady_point,2,10:40:00,10:55:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,PJC
2015,2015-07-28,209,12,twin_meadows,3,11:00:00,11:15:00,heterotheca_villosa,thricops_septentrionalis,3,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-28,209,12,shady_point,1,10:00:00,10:15:00,heterotheca_villosa,thricops_septentrionalis,4,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-29,210,12,shady_point,2,11:00:00,11:15:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-07-29,210,12,twin_meadows,4,10:35:00,10:50:00,heterotheca_villosa,thricops_septentrionalis,1,muscidae,fly,female,thricops_septentrionalis,RMB
2015,2015-07-29,210,12,twin_meadows,2,12:00:00,12:15:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-29,210,12,twin_meadows,3,09:55:00,10:10:00,heterotheca_villosa,thricops_septentrionalis,2,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-29,210,12,shady_point,1,10:15:00,10:30:00,heterotheca_villosa,thricops_septentrionalis,5,muscidae,fly,male,thricops_septentrionalis,RMB
2015,2015-07-28,209,12,shady_point,3,10:40:00,10:55:00,heterotheca_villosa,villa_eumenes,1,bombyliidae,fly,NA,villa_eumenes,RMB
2015,2015-07-28,209,12,twin_meadows,4,10:15:00,10:30:00,heterotheca_villosa,villa_eumenes,2,bombyliidae,fly,NA,villa_eumenes,PJC
2015,2015-07-29,210,12,twin_meadows,4,12:00:00,12:15:00,heterotheca_villosa,villa_eumenes,3,bombyliidae,fly,NA,villa_eumenes,PJC
2015,2015-08-05,217,13,twin_meadows,4,11:25:00,11:40:00,heterotheca_villosa,andrena_vicinoides,3,andrenidae,bee,NA,andrena_vicinoides,RMB
2015,2015-08-04,216,13,twin_meadows,2,12:00:00,12:15:00,heterotheca_villosa,arctophila_flagrans,1,syrphidae,fly,NA,arctophila_flagrans,RMB
2015,2015-08-05,217,13,twin_meadows,2,12:05:00,12:20:00,heterotheca_villosa,bombus_appositus,4,apidae,bee,male,bombus_appositus,PJC
2015,2015-08-05,217,13,twin_meadows,3,12:05:00,12:20:00,heterotheca_villosa,bombus_appositus,6,apidae,bee,male,bombus_appositus,RMB
2015,2015-08-05,217,13,shady_point,4,11:00:00,11:15:00,heterotheca_villosa,bombus_appositus,1,apidae,bee,male,bombus_appositus,PJC
2015,2015-08-04,216,13,twin_meadows,1,12:45:00,13:00:00,heterotheca_villosa,bombus_bifarius,7,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-04,216,13,shady_point,2,11:00:00,11:15:00,heterotheca_villosa,bombus_bifarius,1,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,2,10:40:00,10:55:00,heterotheca_villosa,bombus_bifarius,1,apidae,bee,male,bombus_bifarius,PJC
2015,2015-08-04,216,13,shady_point,3,12:25:00,12:40:00,heterotheca_villosa,bombus_bifarius,5,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,shady_point,4,11:40:00,11:55:00,heterotheca_villosa,bombus_bifarius,10,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,shady_point,4,13:05:00,13:20:00,heterotheca_villosa,bombus_bifarius,2,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,shady_point,4,13:05:00,13:20:00,heterotheca_villosa,bombus_bifarius,9,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,3,11:20:00,11:35:00,heterotheca_villosa,bombus_bifarius,25,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,3,12:00:00,12:15:00,heterotheca_villosa,bombus_bifarius,23,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-04,216,13,twin_meadows,2,12:00:00,12:15:00,heterotheca_villosa,bombus_bifarius,39,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-04,216,13,twin_meadows,4,12:45:00,13:00:00,heterotheca_villosa,bombus_bifarius,47,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,shady_point,2,10:20:00,10:35:00,heterotheca_villosa,bombus_bifarius,8,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,twin_meadows,3,10:00:00,10:15:00,heterotheca_villosa,bombus_bifarius,6,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,4,11:25:00,11:40:00,heterotheca_villosa,bombus_bifarius,12,apidae,bee,male,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,2,11:45:00,12:00:00,heterotheca_villosa,bombus_bifarius,27,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,2,10:40:00,10:55:00,heterotheca_villosa,bombus_bifarius,23,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,3,09:35:00,09:50:00,heterotheca_villosa,bombus_bifarius,4,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,4,10:40:00,10:55:00,heterotheca_villosa,bombus_bifarius,18,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,1,11:25:00,11:40:00,heterotheca_villosa,bombus_bifarius,27,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,4,11:25:00,11:40:00,heterotheca_villosa,bombus_bifarius,25,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,4,11:00:00,11:15:00,heterotheca_villosa,bombus_bifarius,57,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,1,10:00:00,10:15:00,heterotheca_villosa,bombus_bifarius,23,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,twin_meadows,2,12:05:00,12:20:00,heterotheca_villosa,bombus_bifarius,59,apidae,bee,worker,bombus_bifarius,PJC
2015,2015-08-05,217,13,twin_meadows,3,12:05:00,12:20:00,heterotheca_villosa,bombus_bifarius,58,apidae,bee,worker,bombus_bifarius,RMB
2015,2015-08-05,217,13,shady_point,2,11:45:00,12:00:00,heterotheca_villosa,bombus_californicus,10,apidae,bee,worker,bombus_californicus,PJC
2015,2015-08-05,217,13,twin_meadows,3,12:05:00,12:20:00,heterotheca_villosa,bombus_californicus,8,apidae,bee,worker,bombus_californicus,RMB
2015,2015-08-04,216,13,shady_point,1,13:05:00,13:20:00,heterotheca_villosa,bombus_flavifrons,4,apidae,bee,male,bombus_flavifrons,PJC
2015,2015-08-04,216,13,shady_point,4,13:05:00,13:20:00,heterotheca_villosa,bombus_flavifrons,6,apidae,bee,male,bombus_flavifrons,RMB
2015,2015-08-04,216,13,shady_point,2,12:25:00,12:40:00,heterotheca_villosa,bombus_flavifrons,5,apidae,bee,worker,bombus_flavifrons,RMB
2015,2015-08-04,216,13,shady_point,2,12:25:00,12:40:00,heterotheca_villosa,bombus_flavifrons,14,apidae,bee,male,bombus_flavifrons,RMB
